row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,numPlayers,text,playerId,target,role,type,countCorrect,speaker,submitted
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,CBWCYFQAYZ5ELw2i8,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,🤔,BKYmqFumY4deqxT3y,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,	😂,giAioXYkDM2ovuRmC,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,	😂,BKYmqFumY4deqxT3y,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
NNKdRvBz2NibLnN2n,47,"G7PckzmbrQmHfJnHj,bnWA9Xx2yiyYnp55Q",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,11,3,47,6,❌,HaWyc8xeFd2ro7iQA,/experiment/tangram_K.png,listener,message,3,yAcQod7aT6rwtToAp,TRUE
2NQJvvzXwYZaoaEC7,48,"jYo8TTQjPEGvorLDD,pJZLZ6y9aiPwoRYyK",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,0,4,48,6,"person balancing on one leg, facing left. Two arms out left, dangling leg behind them",giAioXYkDM2ovuRmC,/experiment/tangram_I.png,speaker,message,5,giAioXYkDM2ovuRmC,TRUE
2NQJvvzXwYZaoaEC7,48,"jYo8TTQjPEGvorLDD,pJZLZ6y9aiPwoRYyK",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,0,4,48,6,	✅ ,HaWyc8xeFd2ro7iQA,/experiment/tangram_I.png,listener,message,5,giAioXYkDM2ovuRmC,TRUE
v4fdtgRsJpuYmHHez,49,"m2qKXMkDNdRyHqkML,RMtf9murRjAZAKmcf",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,1,4,49,6,"person looking like they are facing you. Sitting down with no legs, but a triangle bottom right",giAioXYkDM2ovuRmC,/experiment/tangram_H.png,speaker,message,4,giAioXYkDM2ovuRmC,TRUE
v4fdtgRsJpuYmHHez,49,"m2qKXMkDNdRyHqkML,RMtf9murRjAZAKmcf",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,1,4,49,6,no arms,giAioXYkDM2ovuRmC,/experiment/tangram_H.png,speaker,message,4,giAioXYkDM2ovuRmC,TRUE
v4fdtgRsJpuYmHHez,49,"m2qKXMkDNdRyHqkML,RMtf9murRjAZAKmcf",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,1,4,49,6,	✅ ,HaWyc8xeFd2ro7iQA,/experiment/tangram_H.png,listener,message,4,giAioXYkDM2ovuRmC,TRUE
v4fdtgRsJpuYmHHez,49,"m2qKXMkDNdRyHqkML,RMtf9murRjAZAKmcf",GpCRWihFk2vrhfrtT,2022-08-10T16:40:23Z,1,4,49,6,	✅ ,BKYmqFumY4deqxT3y,/experiment/tangram_H.png,listener,message,4,giAioXYkDM2ovuRmC,TRUE
fZF2gTKG9TqyxzoH2,0,"s36kPoqDrA5xgsrjk,azAwMyAJk4JNJhRvn",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,0,0,0,6,looks like a person kneeling down with head tilted right back,Kju7Q5CrCqjRdNRzd,/experiment/tangram_E.png,speaker,message,1,Kju7Q5CrCqjRdNRzd,TRUE
DY3BqANcSeFmNg4cH,1,"qwKA84TJRJ3JvG9WP,q6cEdGfLdLTYWLzJF",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,1,0,1,6,looks like a person kneeling down praying triangle in front and triangle behind pointing towards base of neck,Kju7Q5CrCqjRdNRzd,/experiment/tangram_B.png,speaker,message,3,Kju7Q5CrCqjRdNRzd,TRUE
DY3BqANcSeFmNg4cH,1,"qwKA84TJRJ3JvG9WP,q6cEdGfLdLTYWLzJF",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,1,0,1,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_B.png,listener,message,3,Kju7Q5CrCqjRdNRzd,TRUE
DY3BqANcSeFmNg4cH,1,"qwKA84TJRJ3JvG9WP,q6cEdGfLdLTYWLzJF",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,1,0,1,6,🤔,BtvDLsYWmNpX9K8Kk,/experiment/tangram_B.png,listener,message,3,Kju7Q5CrCqjRdNRzd,TRUE
4tBLSmrnK5PRMxEeF,2,"rHrtD7iiMKvaHzMtP,aGa2kk7wpegB4p2De",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,2,0,2,6,looks like someone on their knees begging upwards like something was ripped from her / his arms,Kju7Q5CrCqjRdNRzd,/experiment/tangram_G.png,speaker,message,3,Kju7Q5CrCqjRdNRzd,TRUE
4tBLSmrnK5PRMxEeF,2,"rHrtD7iiMKvaHzMtP,aGa2kk7wpegB4p2De",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,2,0,2,6,🤔,BDffAKccAcdmipmjh,/experiment/tangram_G.png,listener,message,3,Kju7Q5CrCqjRdNRzd,TRUE
D8RkeCkkx7SuLDzcq,3,"sb67YMfDYFzktmduA,D5f7in9Nk8oCBEsDG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,0,3,6,looks like a ghost trying to scare someone,Kju7Q5CrCqjRdNRzd,/experiment/tangram_C.png,speaker,message,5,Kju7Q5CrCqjRdNRzd,TRUE
D8RkeCkkx7SuLDzcq,3,"sb67YMfDYFzktmduA,D5f7in9Nk8oCBEsDG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,0,3,6,	😂,BtvDLsYWmNpX9K8Kk,/experiment/tangram_C.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
D8RkeCkkx7SuLDzcq,3,"sb67YMfDYFzktmduA,D5f7in9Nk8oCBEsDG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,0,3,6,	😂,SncgNYtNioCEyaHWN,/experiment/tangram_C.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
D8RkeCkkx7SuLDzcq,3,"sb67YMfDYFzktmduA,D5f7in9Nk8oCBEsDG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,0,3,6,	😂,BDffAKccAcdmipmjh,/experiment/tangram_C.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
D8RkeCkkx7SuLDzcq,3,"sb67YMfDYFzktmduA,D5f7in9Nk8oCBEsDG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,0,3,6,	✅ ,r3fCk34ZPnzz6guFr,/experiment/tangram_C.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
5BfE5C3m43ftbimh4,4,"HNE2r2RdpuHoaCfoN,3iCheSipNt7NdzPNG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,4,0,4,6,"back is a straight line, the goes to a right angle with a square on top facing to the right",Kju7Q5CrCqjRdNRzd,/experiment/tangram_J.png,speaker,message,3,Kju7Q5CrCqjRdNRzd,TRUE
5BfE5C3m43ftbimh4,4,"HNE2r2RdpuHoaCfoN,3iCheSipNt7NdzPNG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,4,0,4,6,🤔,SncgNYtNioCEyaHWN,/experiment/tangram_J.png,listener,message,3,Kju7Q5CrCqjRdNRzd,TRUE
5BfE5C3m43ftbimh4,4,"HNE2r2RdpuHoaCfoN,3iCheSipNt7NdzPNG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,4,0,4,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_J.png,listener,message,3,Kju7Q5CrCqjRdNRzd,TRUE
5BfE5C3m43ftbimh4,4,"HNE2r2RdpuHoaCfoN,3iCheSipNt7NdzPNG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,4,0,4,6,	✅ ,BtvDLsYWmNpX9K8Kk,/experiment/tangram_J.png,listener,message,3,Kju7Q5CrCqjRdNRzd,TRUE
tDAKz5HMfFSNswkBg,5,"gn77pRZgwmBMBYFh7,RsLnFWyAXus5NpDpv",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,5,0,5,6,looks like a person offering something or reading a book facing to the left hand side,Kju7Q5CrCqjRdNRzd,/experiment/tangram_D.png,speaker,message,4,Kju7Q5CrCqjRdNRzd,TRUE
55NCMD9PnB3KDgAac,6,"sz2KFM2SeCBarzuB4,HeigyqHxmRxcte9KW",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,6,0,6,6,Looks like someone ice skating or dancing,Kju7Q5CrCqjRdNRzd,/experiment/tangram_I.png,speaker,message,3,Kju7Q5CrCqjRdNRzd,TRUE
zNCcRwHhGePeyKenj,7,"jKCtFimTTBH7SeFzM,7BhmStTk2gZ6m3Azb",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,7,0,7,6,looks like a person is kneeling but is not really doing much in way of a description,Kju7Q5CrCqjRdNRzd,/experiment/tangram_H.png,speaker,message,2,Kju7Q5CrCqjRdNRzd,TRUE
zNCcRwHhGePeyKenj,7,"jKCtFimTTBH7SeFzM,7BhmStTk2gZ6m3Azb",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,7,0,7,6,❌,BDffAKccAcdmipmjh,/experiment/tangram_H.png,listener,message,2,Kju7Q5CrCqjRdNRzd,TRUE
zNCcRwHhGePeyKenj,7,"jKCtFimTTBH7SeFzM,7BhmStTk2gZ6m3Azb",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,7,0,7,6,❌,BtvDLsYWmNpX9K8Kk,/experiment/tangram_H.png,listener,message,2,Kju7Q5CrCqjRdNRzd,TRUE
zNCcRwHhGePeyKenj,7,"jKCtFimTTBH7SeFzM,7BhmStTk2gZ6m3Azb",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,7,0,7,6,🤔,BDffAKccAcdmipmjh,/experiment/tangram_H.png,listener,message,2,Kju7Q5CrCqjRdNRzd,TRUE
zNCcRwHhGePeyKenj,7,"jKCtFimTTBH7SeFzM,7BhmStTk2gZ6m3Azb",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,7,0,7,6,the person is looking to the right,Kju7Q5CrCqjRdNRzd,/experiment/tangram_H.png,speaker,message,2,Kju7Q5CrCqjRdNRzd,TRUE
EyPhHo9x8swuDJG3u,8,"qQvkqG3oGRWuLb9on,9TePh5kBNWgLbyKjs",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,8,0,8,6,looks like a goblin or mythical creature walking to the left or maybe about to stamp on something,Kju7Q5CrCqjRdNRzd,/experiment/tangram_A.png,speaker,message,5,Kju7Q5CrCqjRdNRzd,TRUE
EyPhHo9x8swuDJG3u,8,"qQvkqG3oGRWuLb9on,9TePh5kBNWgLbyKjs",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,8,0,8,6,	😂,BtvDLsYWmNpX9K8Kk,/experiment/tangram_A.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
EyPhHo9x8swuDJG3u,8,"qQvkqG3oGRWuLb9on,9TePh5kBNWgLbyKjs",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,8,0,8,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_A.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
EyPhHo9x8swuDJG3u,8,"qQvkqG3oGRWuLb9on,9TePh5kBNWgLbyKjs",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,8,0,8,6,	😂,SncgNYtNioCEyaHWN,/experiment/tangram_A.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
EyPhHo9x8swuDJG3u,8,"qQvkqG3oGRWuLb9on,9TePh5kBNWgLbyKjs",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,8,0,8,6,	😂,r3fCk34ZPnzz6guFr,/experiment/tangram_A.png,listener,message,5,Kju7Q5CrCqjRdNRzd,TRUE
pprgX2CemoAbQDK9B,9,"ADfwNFeHGwBkDtNw2,32kAHFD9dgfFqJN9E",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,0,9,6,looks like a witch on a broomstick flying to the right legs pointed downwards rather than behind,Kju7Q5CrCqjRdNRzd,/experiment/tangram_L.png,speaker,message,2,Kju7Q5CrCqjRdNRzd,TRUE
pprgX2CemoAbQDK9B,9,"ADfwNFeHGwBkDtNw2,32kAHFD9dgfFqJN9E",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,0,9,6,🤔,SncgNYtNioCEyaHWN,/experiment/tangram_L.png,listener,message,2,Kju7Q5CrCqjRdNRzd,TRUE
n3ujhT64d9bpMk8yX,10,"BiM5wFpMzt42xCLdw,rbGdbf5s7cYv4aECy",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,10,0,10,6,"looks like someone sitting down in either sadness or contemplation, he is facing towards the left",Kju7Q5CrCqjRdNRzd,/experiment/tangram_F.png,speaker,message,3,Kju7Q5CrCqjRdNRzd,TRUE
fjhM5fQH2rBzwdtLj,11,"gZCzf6PisxxmMDJkw,W8XZbuRvuRDCJx2eh",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,11,0,11,6,looks like a witch again but this time her legs are behind her rather than below her,Kju7Q5CrCqjRdNRzd,/experiment/tangram_K.png,speaker,message,1,Kju7Q5CrCqjRdNRzd,TRUE
xEEinWyLCFKFAaL3N,12,"xvbBGZt3hRBakc3er,sAmbpRZAhuczHeekg",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,0,1,12,6,"looks like someone facing right, arms out on their knees",TPtuShzh3Wk3ymtJY,/experiment/tangram_G.png,speaker,message,1,TPtuShzh3Wk3ymtJY,TRUE
QgbWZAAzECQiFjrhm,13,"YKJezhWMePjzEhvM2,nzJu6rkxu6AvFygy5",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,1,1,13,6,someone with a straight back and diamond on top,TPtuShzh3Wk3ymtJY,/experiment/tangram_J.png,speaker,message,3,TPtuShzh3Wk3ymtJY,TRUE
CjvWijnsmabMappEn,14,"6Bx78T8GSX5TFTcjw,YWavB4Wue3HeFswbp",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,2,1,14,6,someone kneeling with a triangle on the face,TPtuShzh3Wk3ymtJY,/experiment/tangram_B.png,speaker,message,2,TPtuShzh3Wk3ymtJY,TRUE
xhYYMKrcnRwzBZvXg,15,"CPJCibgEa7Q6jN2ea,Gn3unQ6Nf5uSahRow",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,1,15,6,kneeling with open arms facing left,TPtuShzh3Wk3ymtJY,/experiment/tangram_E.png,speaker,message,1,TPtuShzh3Wk3ymtJY,TRUE
3vATAsGvzjvPixHEr,16,"GLjxz3Qh53Sct2m2n,H3eYtj8Z7qegmczwM",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,4,1,16,6,leaning back with open arms,TPtuShzh3Wk3ymtJY,/experiment/tangram_C.png,speaker,message,2,TPtuShzh3Wk3ymtJY,TRUE
QEi2AdABjnhqLNtSw,17,"S5kJmvxN7dT47mkcJ,w6iq4FJH7H9gg4BYk",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,5,1,17,6,lifting a leg  forward not to the back,TPtuShzh3Wk3ymtJY,/experiment/tangram_A.png,speaker,message,3,TPtuShzh3Wk3ymtJY,TRUE
TLZtk66Egfo4Nknjd,18,"F7ZGLjRX2SQBWRf96,CqcvgouisC3yrcj78",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,6,1,18,6,"looks like someone sitting facing right, no  arms",TPtuShzh3Wk3ymtJY,/experiment/tangram_H.png,speaker,message,4,TPtuShzh3Wk3ymtJY,TRUE
ttg7A9mMa7pz52Lud,19,"QgW5xFajhETS8apCa,A7cWa8qurtjwB7KBy",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,7,1,19,6,facing left with one leg lifted parallel to the ground,TPtuShzh3Wk3ymtJY,/experiment/tangram_I.png,speaker,message,3,TPtuShzh3Wk3ymtJY,TRUE
hEYS64xMX2GEyEGE6,20,"bWttBGHHontD6z5Xt,ahAPTHBPkprxjH9dP",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,8,1,20,6,"kneeling facing right, looks like a book in hand",TPtuShzh3Wk3ymtJY,/experiment/tangram_K.png,speaker,message,2,TPtuShzh3Wk3ymtJY,TRUE
ZAjpnZwD4g9NCri4M,21,"dHcjhetoLXdNNCm6o,LtChr2499J3qeh9io",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,1,21,6,"sitting with legs tucked back, facing righ, possible book in hand",TPtuShzh3Wk3ymtJY,/experiment/tangram_L.png,speaker,message,1,TPtuShzh3Wk3ymtJY,TRUE
ZAjpnZwD4g9NCri4M,21,"dHcjhetoLXdNNCm6o,LtChr2499J3qeh9io",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,1,21,6,🤔,Kju7Q5CrCqjRdNRzd,/experiment/tangram_L.png,listener,message,1,TPtuShzh3Wk3ymtJY,TRUE
ZAjpnZwD4g9NCri4M,21,"dHcjhetoLXdNNCm6o,LtChr2499J3qeh9io",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,1,21,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_L.png,listener,message,1,TPtuShzh3Wk3ymtJY,TRUE
ZAjpnZwD4g9NCri4M,21,"dHcjhetoLXdNNCm6o,LtChr2499J3qeh9io",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,1,21,6,🤔,BtvDLsYWmNpX9K8Kk,/experiment/tangram_L.png,listener,message,1,TPtuShzh3Wk3ymtJY,TRUE
ZAjpnZwD4g9NCri4M,21,"dHcjhetoLXdNNCm6o,LtChr2499J3qeh9io",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,9,1,21,6,looks like sitting but not quite,TPtuShzh3Wk3ymtJY,/experiment/tangram_L.png,speaker,message,1,TPtuShzh3Wk3ymtJY,TRUE
Ce2Liy5hKkR8MTtro,22,"yQ58jGWv7BhZLmRsq,e6p8r9atvfnTaJ28H",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,10,1,22,6,sitting down with knees lifted facing left,TPtuShzh3Wk3ymtJY,/experiment/tangram_F.png,speaker,message,5,TPtuShzh3Wk3ymtJY,TRUE
Pr3Saub3NJKJHNQQX,23,"jnFMXENiawxxpKjaf,bB8bPYnhtyTb6a6Dz",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,11,1,23,6,standing facing left with a book open,TPtuShzh3Wk3ymtJY,/experiment/tangram_D.png,speaker,message,5,TPtuShzh3Wk3ymtJY,TRUE
coL8t8Ny5KnFfhWys,24,"gPLW65KHLFimpGLF6,CyaaM9LFToGbJMqdr",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,0,2,24,6,"standing facing right with knees bent, holding out a book or offering.  Head looks like a triangle",BDffAKccAcdmipmjh,/experiment/tangram_L.png,speaker,message,3,BDffAKccAcdmipmjh,TRUE
coL8t8Ny5KnFfhWys,24,"gPLW65KHLFimpGLF6,CyaaM9LFToGbJMqdr",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,0,2,24,6,"head is like a diamond, sorry",BDffAKccAcdmipmjh,/experiment/tangram_L.png,speaker,message,3,BDffAKccAcdmipmjh,TRUE
coL8t8Ny5KnFfhWys,24,"gPLW65KHLFimpGLF6,CyaaM9LFToGbJMqdr",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,0,2,24,6,❌,BtvDLsYWmNpX9K8Kk,/experiment/tangram_L.png,listener,message,3,BDffAKccAcdmipmjh,TRUE
coL8t8Ny5KnFfhWys,24,"gPLW65KHLFimpGLF6,CyaaM9LFToGbJMqdr",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,0,2,24,6,❌,r3fCk34ZPnzz6guFr,/experiment/tangram_L.png,listener,message,3,BDffAKccAcdmipmjh,TRUE
BECWafFSXuPigC48i,25,"6aHa4YEFkMpbG4xRW,SL4aEWsqdZswRZSeX",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,1,2,25,6,sitting.  facing right.  back is straight.  no arms.  looks like legs are slightly sticking out to the right,BDffAKccAcdmipmjh,/experiment/tangram_H.png,speaker,message,3,BDffAKccAcdmipmjh,TRUE
E2hGvBXGgc6rjJgXa,26,"Xf4Tk7rYQswkSLFQB,38vYWqNjeQXR673KG",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,2,2,26,6,"Kneeling with legs tucked up by the back like a witch on a broom , facing right, arms out like offering or a book.",BDffAKccAcdmipmjh,/experiment/tangram_K.png,speaker,message,1,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,"Facing left, kind of a mess.  Leaning back with arms out behind them.  Looks like head is down toward lap and possibly wearing a hoodie which has fallen towards the arms they are leaning on.",BDffAKccAcdmipmjh,/experiment/tangram_G.png,speaker,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,SncgNYtNioCEyaHWN,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,Kju7Q5CrCqjRdNRzd,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,BtvDLsYWmNpX9K8Kk,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,looks like it could have boobs sticking out under the head,BDffAKccAcdmipmjh,/experiment/tangram_G.png,speaker,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,BtvDLsYWmNpX9K8Kk,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,🤔,r3fCk34ZPnzz6guFr,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,	😂,SncgNYtNioCEyaHWN,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
ecHTxnJRi2h9SmSm9,27,"A8BkaxnZ43Z7R4Yz7,Pxi8djPva8ZsSR8KK",w3bfDagm2C9bQ6dYn,2022-08-10T16:46:03Z,3,2,27,6,	😂,Kju7Q5CrCqjRdNRzd,/experiment/tangram_G.png,listener,message,0,BDffAKccAcdmipmjh,TRUE
